answerUuid,studentId,exerciceId,exerciceType,exerciceTitle,answeredAt,answerContent,answerScore,answerIsRight,assessmentUuid,assessmentScore,assessmentIsManual,assessmentStatus,recordedFeedback
adedfa92-01a0-4109-b805-18aea651deb9,10231,1739,OneFileExercice,Classe voiture,1780054883,"#include <string>


class Car{
   std::string name;

   pubilc init(std::string name) {
       Car.name = name;
     }

   public: std::string get_name() {
      return Car.name;

     }
  
};




void test_main(){
    //to test your code yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
    Car ma_voiture;
}",0,0,98154c32-d9a0-477e-8b03-7641e8a10f5a,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:4: error: \u2018pubilc\u2019 does not name a type\n    9 |    pubilc init(std::string name) {\n      |    ^~~~~~\nmain.cpp: In member function \u2018std::string Car::get_name()\u2019:\nmain.cpp:14:17: error: expected primary-expression before \u2018.\u2019 token\n   14 |       return Car.name;\n      |                 ^\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:36:21: error: no matching function for call to \u2018Car::Car(const char [7])\u2019\n   36 |     Car car(\""coucou\"");\n      |                     ^\nmain.cpp:6:7: note: candidate: \u2018Car::Car()\u2019\n    6 | class Car{\n      |       ^~~\nmain.cpp:6:7: note:   candidate expects 0 arguments, 1 provided\nmain.cpp:6:7: note: candidate: \u2018Car::Car(const Car&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018const Car&\u2019\nmain.cpp:6:7: note: candidate: \u2018Car::Car(Car&&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018Car&&\u2019\n""}"
2a5dfc8c-d7fe-45ea-87fd-c161f82b8b3f,10457,4825,OneFileExercice,C++ : notes sous un seuil,1780054906,"bool is_grade_below_8(float grade1, float grade2, float grade3)
     if (grade1>8) or (grade2>8) or (grade3>8){
     return ture;
bool test_main(5, 10, 15){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,eb19d6ec-8e0f-461c-bfd3-fe76e6e148d3,0,0,0,"{""status"":1,""stderr"":""main.cpp:4:6: error: expected initializer before \u2018if\u2019\n    4 |      if (grade1>8) or (grade2>8) or (grade3>8){\n      |      ^~\n""}"
0068d208-03a6-4c12-a926-2b3a62c0371a,10222,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780054907,"#include <iostream>
using namespace std;
float absolute_value(float number){
    

    if (number>0){

      cout <<number<< endl;
        
    }
    else{
        cout<<-number<<endl;
    }
}",0.33333333333333,0,6a35210e-c25d-49f7-9cf5-3605bf78eac3,0.33333333333333,0,0,"{""tests"":[{""name"":""La valeur absolue d&#039;un nombre doit &ecirc;tre positive"",""isRight"":0,""message"":"""",""expected"":""1.100000"",""submitted"":""-0.000000""},{""name"":""Value absolue nombre al&eacute;atoire"",""isRight"":0,""message"":"""",""expected"":""3.000000"",""submitted"":""-0.000000""},{""name"":""Value absolue nombre al&eacute;atoire -3.000000"",""isRight"":0,""message"":"""",""expected"":""3.000000"",""submitted"":""-0.000000""}],""status"":0,""stdout"":""main.cpp: In function &lsquo;float absolute_value(float)&rsquo;:\nmain.cpp:16:1: warning: no return statement in function returning non-void [-Wreturn-type]\n   16 | }\n      | ^\n1.1\n3\n3\n"",""timing"":0.5764968395233154,""pictures"":[]}"
1b9254fd-ba0a-48d2-9030-b0d2d475fb65,10233,14315,OneFileExercice,Un premier programme bis,1780054909,"using namespace std;
#include <iostream>
#include <string>

int main(void){ 
  
  STRING V1 = 2;
  string v2 = 3.2
  string v3 = true;
  string v4 = ""test"";
 

}",0,0,dd6a1068-3b4d-4837-a503-059b4b084d8b,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:9:3: error: \u2018STRING\u2019 was not declared in this scope\n    9 |   STRING V1 = 2;\n      |   ^~~~~~\nmain.cpp:10:15: error: conversion from \u2018double\u2019 to non-scalar type \u2018std::string\u2019 {aka \u2018std::__cxx11::basic_string<char>\u2019} requested\n   10 |   string v2 = 3.2\n      |               ^~~\nmain.cpp:11:3: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018string\u2019\n   11 |   string v3 = true;\n      |   ^~~~~~\n""}"
0658802b-7be4-4888-99ab-4c27a64ab2db,10453,14315,OneFileExercice,Un premier programme bis,1780054909,"using namespace std;
#include <iostream>

int main(int v1){
  v1 = 2;
  return main; 
    
 

}",0,0,bba7cb35-d120-4bb4-bfca-9d9bf8b5a0c2,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:5: warning: \u2018int main(int)\u2019 takes only zero or two arguments [-Wmain]\n    6 | int main(int v1){\n      |     ^~~~\nmain.cpp: In function \u2018int main(int)\u2019:\nmain.cpp:8:10: error: invalid conversion from \u2018int (*)(int)\u2019 to \u2018int\u2019 [-fpermissive]\n    8 |   return main;\n      |          ^~~~\n      |          |\n      |          int (*)(int)\n""}"
1420ab1b-c52d-4947-906d-faf0d2c6fea3,10457,4825,OneFileExercice,C++ : notes sous un seuil,1780054929,"bool is_grade_below_8(float grade1, float grade2, float grade3){
     if (grade1>8) or (grade2>8) or (grade3>8){
     return ture;
bool test_main(5, 10, 15){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,d24ba5ec-1383-44aa-acc8-90f63c56dc93,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:4:20: error: expected primary-expression before \u2018or\u2019 token\n    4 |      if (grade1>8) or (grade2>8) or (grade3>8){\n      |                    ^~\nmain.cpp:22:2: error: expected \u2018}\u2019 at end of input\n   22 | }\n      |  ^\nmain.cpp:3:64: note: to match this \u2018{\u2019\n    3 | bool is_grade_below_8(float grade1, float grade2, float grade3){\n      |                                                                ^\nmain.cpp:22:2: warning: no return statement in function returning non-void [-Wreturn-type]\n   22 | }\n      |  ^\n""}"
97ea13e6-1c64-4514-9438-cdd55912f75e,10127,6210,OneFileExercice,Somme de valeur non négatives,1780054931,"#include <iostream>
using namespace std;

float sum_positives_values(float* values, int n_values){
  float somme = 0;
  for(int i = 0; i < n_values; i++){
     if(values[i] > 0){
        somme = somme + values[i];
     }
  }
  return somme;
}
   

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",1,1,82b075ef-9cc4-404d-a1b3-b95422d609f5,1,0,0,"{""tests"":[{""name"":""La somme des valeurs positives de {-1.0, 2.0, 3.0, -4.0} doit &ecirc;tre 5.0"",""isRight"":1,""message"":"""",""expected"":""5.000000"",""submitted"":""5.000000""},{""name"":""La somme des valeurs positives de {-5.0, -6.0, -7.0, -8.0} doit &ecirc;tre 0.0"",""isRight"":1,""message"":"""",""expected"":""0.000000"",""submitted"":""0.000000""},{""name"":""La somme des valeurs positives de {1.5, 2.5, 3.5, -4.5} doit &ecirc;tre 7.5"",""isRight"":1,""message"":"""",""expected"":""7.500000"",""submitted"":""7.500000""}],""status"":0,""stdout"":"""",""timing"":0.5964903831481934,""pictures"":[]}"
746fe9ea-48ff-4277-8aac-d489b34e825c,10453,14315,OneFileExercice,Un premier programme bis,1780054931,"using namespace std;
#include <iostream>

int main(int v1){
  v1 = 2;
  return result; 
    
 

}",0,0,86491e1b-bf20-475e-b3d9-cd4f5cf4efff,0,0,0,"{""status"":1,""stderr"":""main.cpp:6:5: warning: \u2018int main(int)\u2019 takes only zero or two arguments [-Wmain]\n    6 | int main(int v1){\n      |     ^~~~\nmain.cpp: In function \u2018int main(int)\u2019:\nmain.cpp:8:10: error: \u2018result\u2019 was not declared in this scope\n    8 |   return result;\n      |          ^~~~~~\n""}"
35c817a8-4c7e-4431-b741-733d098083f8,10657,4825,OneFileExercice,C++ : notes sous un seuil,1780054947,"bool is_grade_below_8(float grade1, float grade2, float grade3){
if grade1 < 8 &! grade2 < 8 &! grade3 < 8;
  return false;
}
void test_main(){

  
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,2d1a1ac1-7b66-4fff-83ee-5516fae3e1c0,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:4:4: error: expected \u2018(\u2019 before \u2018grade1\u2019\n    4 | if grade1 < 8 &! grade2 < 8 &! grade3 < 8;\n      |    ^~~~~~\n      |    (\n""}"
ac2deb81-cca8-4854-a657-599f127e38c2,10457,4825,OneFileExercice,C++ : notes sous un seuil,1780054969,"bool is_grade_below_8(float grade1, float grade2, float grade3){
     if (grade1>8) or (grade2>8) or (grade3>8){
     return ture;
bool test_main(5, 10, 15){
     return 0;
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,4a31cb20-9291-4895-8592-485747f13350,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool is_grade_below_8(float, float, float)\u2019:\nmain.cpp:4:20: error: expected primary-expression before \u2018or\u2019 token\n    4 |      if (grade1>8) or (grade2>8) or (grade3>8){\n      |                    ^~\nmain.cpp:23:2: error: expected \u2018}\u2019 at end of input\n   23 | }\n      |  ^\nmain.cpp:3:64: note: to match this \u2018{\u2019\n    3 | bool is_grade_below_8(float grade1, float grade2, float grade3){\n      |                                                                ^\nmain.cpp:23:2: warning: no return statement in function returning non-void [-Wreturn-type]\n   23 | }\n      |  ^\n""}"
1ffe9150-7744-4525-874f-e6037ae06794,10231,1739,OneFileExercice,Classe voiture,1780054976,"#include <string>


class Car{
   std::string name;

   pubilc init(std::string name_to_init) {
       name = name_to_init;
     }

   public: std::string get_name() {
      return name;

     }
  
};




void test_main(){
    //to test your code yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
    Car ma_voiture;
}",0,0,7da73868-f924-4d70-8d91-c4784fdd0fdf,0,0,0,"{""status"":1,""stderr"":""main.cpp:9:4: error: \u2018pubilc\u2019 does not name a type\n    9 |    pubilc init(std::string name_to_init) {\n      |    ^~~~~~\nmain.cpp: In function \u2018int main()\u2019:\nmain.cpp:36:21: error: no matching function for call to \u2018Car::Car(const char [7])\u2019\n   36 |     Car car(\""coucou\"");\n      |                     ^\nmain.cpp:6:7: note: candidate: \u2018Car::Car()\u2019\n    6 | class Car{\n      |       ^~~\nmain.cpp:6:7: note:   candidate expects 0 arguments, 1 provided\nmain.cpp:6:7: note: candidate: \u2018Car::Car(const Car&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018const Car&\u2019\nmain.cpp:6:7: note: candidate: \u2018Car::Car(Car&&)\u2019\nmain.cpp:6:7: note:   no known conversion for argument 1 from \u2018const char [7]\u2019 to \u2018Car&&\u2019\n""}"
91c8c62e-acb7-4891-a931-9aac8f1f622a,10233,14315,OneFileExercice,Un premier programme bis,1780054987,"using namespace std;
#include <iostream>

int main(void){ 
  
  int V1 = 2;
  int v2 = 3.2
  int v3 = true;
  int v4 = ""test"";
 

}",0,0,ea5db859-8a4a-4abb-b504-7e52002e3a7a,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:10:3: error: expected \u2018,\u2019 or \u2018;\u2019 before \u2018int\u2019\n   10 |   int v3 = true;\n      |   ^~~\nmain.cpp:11:12: error: invalid conversion from \u2018const char*\u2019 to \u2018int\u2019 [-fpermissive]\n   11 |   int v4 = \""test\"";\n      |            ^~~~~~\n      |            |\n      |            const char*\n""}"
0750c296-2ce3-4a43-8f0e-703a7e7b9f1a,10222,14318,OneFileExercice,Valeur absolue d'un nombre - c++,1780054994,"#include <iostream>
using namespace std;
float absolute_value(float number){
    

    if (number>0){

      cout <<number<< endl;
        
    }
    else{
        cout<<number<<endl;
    }
}",0,0,38c6a57e-3706-44a9-aebf-2d08f3115faf,0,0,0,"{""tests"":[{""name"":""revois la d&eacute;finition de la valeur absolue"",""isRight"":0,""message"":"""",""expected"":""1.100000"",""submitted"":""0.000000""},{""name"":""Value absolue nombre al&eacute;atoire"",""isRight"":0,""message"":"""",""expected"":""5.000000"",""submitted"":""0.000000""},{""name"":""Value absolue nombre al&eacute;atoire -8.000000"",""isRight"":0,""message"":"""",""expected"":""8.000000"",""submitted"":""0.000000""}],""status"":0,""stdout"":""main.cpp: In function &lsquo;float absolute_value(float)&rsquo;:\nmain.cpp:16:1: warning: no return statement in function returning non-void [-Wreturn-type]\n   16 | }\n      | ^\n-1.1\n-5\n-8\n"",""timing"":0.601325273513794,""pictures"":[]}"
9bad46a7-f3ec-44a1-b1a1-d49927376720,10121,4764,OneFileExercice,moyenne de trois nombre,1780054997,"using namespace std;
#include <stdio.h>

float moyenne_trois_nombre(float a, float b, float c){
    float result;
    //utiliser a, b, c et result uniquement
    
    return (a,b,c);
    
}

void test_moyenne_trois_nombres(){
    
    
}",0.5,0,8444b351-2d17-496b-9bd3-fd2517e33943,0.5,0,0,"{""tests"":[{""name"":""moyenne_trois_nombre(10, 10, 10) equals 10"",""isRight"":1,""message"":"""",""expected"":""10.000000"",""submitted"":""10.000000""},{""name"":""moyenne_trois_nombre(2, 4, 6) equals 4"",""isRight"":0,""message"":"""",""expected"":""6.000000"",""submitted"":""4.000000""}],""status"":0,""stdout"":"""",""timing"":0.213331937789917,""pictures"":[]}"
8bdafd2b-6a91-4a4f-862f-687b0d512b5f,10233,14315,OneFileExercice,Un premier programme bis,1780054997,"using namespace std;
#include <iostream>

int main(void){ 
  
  int V1 = 2;
  int v2 = 3.2;
  int v3 = true;
  int v4 = ""test"";
 

}",0,0,790be7ca-1316-4647-bbe9-9e110b38454a,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018int main()\u2019:\nmain.cpp:11:12: error: invalid conversion from \u2018const char*\u2019 to \u2018int\u2019 [-fpermissive]\n   11 |   int v4 = \""test\"";\n      |            ^~~~~~\n      |            |\n      |            const char*\n""}"
63751f71-b012-4131-a39f-1a7d67a019ed,10056,14319,OneFileExercice,Calcul moyenne - C++,1780054998,"float average(float* values, int n_values){
  float result = ( float* values + int n_values)/2;
    return result;

}",0,0,5588824e-ddfd-409f-8a6f-b757741fc0ee,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018float average(float*, int)\u2019:\nmain.cpp:4:20: error: expected primary-expression before \u2018float\u2019\n    4 |   float result = ( float* values + int n_values)\/2;\n      |                    ^~~~~\nmain.cpp:4:19: error: expected \u2018)\u2019 before \u2018float\u2019\n    4 |   float result = ( float* values + int n_values)\/2;\n      |                  ~^~~~~~\n      |                   )\n""}"
1737d4be-edfb-4662-9c23-d028c52aad5c,10119,2203,OneFileExercice,détection de valeur anormale 1,1780055001,"bool valeur_anormale(float*values, int n_values){
  for(int i=0; i<=(n_values+1); i++){
    if(absolue((values[i]-average(values, n_values)/average(values, n_values))>0.4){
      return true;
}

void test_main(){
    //to test your fonction yourself   
    //do not remove. You can keep it empty if you want
    //if it contains a bug, the exercice will be wrong!
}",0,0,6abd2c1e-8156-487f-afae-f8715d38b004,0,0,0,"{""status"":1,""stderr"":""main.cpp: In function \u2018bool valeur_anormale(float*, int)\u2019:\nmain.cpp:21:84: error: expected \u2018)\u2019 before \u2018{\u2019 token\n   21 |     if(absolue((values[i]-average(values, n_values)\/average(values, n_values))>0.4){\n      |       ~                                                                            ^\n      |                                                                                    )\nmain.cpp:51:2: error: expected statement at end of input\n   51 | }\n      |  ^\nmain.cpp:51:2: error: expected \u2018}\u2019 at end of input\nmain.cpp:20:37: note: to match this \u2018{\u2019\n   20 |   for(int i=0; i<=(n_values+1); i++){\n      |                                     ^\nmain.cpp:51:2: error: expected \u2018}\u2019 at end of input\n   51 | }\n      |  ^\nmain.cpp:19:49: note: to match this \u2018{\u2019\n   19 | bool valeur_anormale(float*values, int n_values){\n      |                                                 ^\nmain.cpp:51:2: warning: no return statement in function returning non-void [-Wreturn-type]\n   51 | }\n      |  ^\n""}"
